Drug_Name	DRUG_CURIES	Gene_Symbol	GENE_CURIES	Disease_Name	DISEASE_CURIES
Delgocitinib	 PUBCHEM.COMPOUND:50914062	JAK2	 NCBIGene:3717	atopic eczema	MONDO:0004980
Delgocitinib	 PUBCHEM.COMPOUND:50914062	JAK3	 NCBIGene:3718	atopic eczema	MONDO:0004980
Delgocitinib	 PUBCHEM.COMPOUND:50914062	TYK2	 NCBIGene:7297	atopic eczema	MONDO:0004980
Desonide	 PUBCHEM.COMPOUND:5311066	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Desoximetasone	 PUBCHEM.COMPOUND:5311067	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Diflorasone diacetate	 PUBCHEM.COMPOUND:71414	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Doxepin	 PUBCHEM.COMPOUND:3158	HRH1	 NCBIGene:3269	atopic eczema	MONDO:0004980
Doxepin	 PUBCHEM.COMPOUND:3158	SLC6A2	 NCBIGene:6530	atopic eczema	MONDO:0004980
DUPILUMAB	 CHEMBL.COMPOUND:CHEMBL2108675	IL4R	 NCBIGene:3566	atopic eczema	MONDO:0004980
Fluocinolone acetonide	 PUBCHEM.COMPOUND:6215	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Fluocinonide	 PUBCHEM.COMPOUND:9642	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Fluticasone propionate	 PUBCHEM.COMPOUND:444036	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Halcinonide	 PUBCHEM.COMPOUND:443943	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Hydrocortisone acetate	 PUBCHEM.COMPOUND:5744	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Hydroxyzine	 PUBCHEM.COMPOUND:3658	HRH1	 NCBIGene:3269	atopic eczema	MONDO:0004980
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Methylprednisolone acetate	 PUBCHEM.COMPOUND:5877	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Mometasone furoate	 PUBCHEM.COMPOUND:441336	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Pimecrolimus	 PUBCHEM.COMPOUND:6509979	FKBP1A	 NCBIGene:2280	atopic eczema	MONDO:0004980
Prednicarbate	 PUBCHEM.COMPOUND:6714002	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Tacrolimus	 PUBCHEM.COMPOUND:445643	FKBP1A	 NCBIGene:2280	atopic eczema	MONDO:0004980
TRALOKINUMAB	 CHEMBL.COMPOUND:CHEMBL1743081	IL13	 NCBIGene:3596	atopic eczema	MONDO:0004980
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	atopic eczema	MONDO:0004980
Upadacitinib	 PUBCHEM.COMPOUND:58557659	JAK1	 NCBIGene:3716	atopic eczema	MONDO:0004980
Upadacitinib	 PUBCHEM.COMPOUND:58557659	JAK2	 NCBIGene:3717	atopic eczema	MONDO:0004980
Upadacitinib	 PUBCHEM.COMPOUND:58557659	JAK3	 NCBIGene:3718	atopic eczema	MONDO:0004980
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A1	 NCBIGene:476	atrial fibrillation	MONDO:0004981
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A2	 NCBIGene:477	atrial fibrillation	MONDO:0004981
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A3	 NCBIGene:478	atrial fibrillation	MONDO:0004981
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A4	 NCBIGene:480	atrial fibrillation	MONDO:0004981
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1B1	 NCBIGene:481	atrial fibrillation	MONDO:0004981
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1B2	 NCBIGene:482	atrial fibrillation	MONDO:0004981
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1B3	 NCBIGene:483	atrial fibrillation	MONDO:0004981
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	FXYD2	 NCBIGene:486	atrial fibrillation	MONDO:0004981
Bisoprolol	 PUBCHEM.COMPOUND:2405	ADRB1	 NCBIGene:153	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	ATP1A1	 NCBIGene:476	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	ATP1A2	 NCBIGene:477	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	ATP1A3	 NCBIGene:478	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	ATP1A4	 NCBIGene:480	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	ATP1B1	 NCBIGene:481	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	ATP1B2	 NCBIGene:482	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	ATP1B3	 NCBIGene:483	atrial fibrillation	MONDO:0004981
Digoxin	 PUBCHEM.COMPOUND:2724385	FXYD2	 NCBIGene:486	atrial fibrillation	MONDO:0004981
Diltiazem	 PUBCHEM.COMPOUND:39186	CACNA1C	 NCBIGene:775	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE10A	 NCBIGene:10846	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE1A	 NCBIGene:5136	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE1B	 NCBIGene:5153	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE1C	 NCBIGene:5137	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE2A	 NCBIGene:5138	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE3A	 NCBIGene:5139	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE3B	 NCBIGene:5140	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE4A	 NCBIGene:5141	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE5A	 NCBIGene:8654	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE6A	 NCBIGene:5145	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE6B	 NCBIGene:5158	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE6C	 NCBIGene:5146	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE6D	 NCBIGene:5147	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE6G	 NCBIGene:5148	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE6H	 NCBIGene:5149	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE7A	 NCBIGene:5150	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE7B	 NCBIGene:27115	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE8A	 NCBIGene:5151	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	PDE8B	 NCBIGene:8622	atrial fibrillation	MONDO:0004981
Dipyridamole	 PUBCHEM.COMPOUND:3108	SLC29A1	 NCBIGene:2030	atrial fibrillation	MONDO:0004981
Dofetilide	 PUBCHEM.COMPOUND:71329	KCNH2	 NCBIGene:3757	atrial fibrillation	MONDO:0004981
Dronedarone	 PUBCHEM.COMPOUND:208898	HCN1	 NCBIGene:348980	atrial fibrillation	MONDO:0004981
Dronedarone	 PUBCHEM.COMPOUND:208898	HCN2	 NCBIGene:610	atrial fibrillation	MONDO:0004981
Dronedarone	 PUBCHEM.COMPOUND:208898	HCN3	 NCBIGene:57657	atrial fibrillation	MONDO:0004981
Dronedarone	 PUBCHEM.COMPOUND:208898	HCN4	 NCBIGene:10021	atrial fibrillation	MONDO:0004981
Esmolol	 PUBCHEM.COMPOUND:59768	ADRB1	 NCBIGene:153	atrial fibrillation	MONDO:0004981
Flecainide	 PUBCHEM.COMPOUND:3356	SCN5A	 NCBIGene:6331	atrial fibrillation	MONDO:0004981
Landiolol	 PUBCHEM.COMPOUND:114905	ADRB1	 NCBIGene:153	atrial fibrillation	MONDO:0004981
Propafenone	 PUBCHEM.COMPOUND:4932	ADRB1	 NCBIGene:153	atrial fibrillation	MONDO:0004981
Propafenone	 PUBCHEM.COMPOUND:4932	SCN5A	 NCBIGene:6331	atrial fibrillation	MONDO:0004981
Propranolol	 PUBCHEM.COMPOUND:4946	ADRB1	 NCBIGene:153	atrial fibrillation	MONDO:0004981
Propranolol	 PUBCHEM.COMPOUND:4946	ADRB2	 NCBIGene:154	atrial fibrillation	MONDO:0004981
Quinidine	 PUBCHEM.COMPOUND:441074	CYP2D6	 NCBIGene:1565	atrial fibrillation	MONDO:0004981
Quinidine	 PUBCHEM.COMPOUND:441074	SCN1A	 NCBIGene:6323	atrial fibrillation	MONDO:0004981
Quinidine	 PUBCHEM.COMPOUND:441074	SCN2A	 NCBIGene:6326	atrial fibrillation	MONDO:0004981
Quinidine	 PUBCHEM.COMPOUND:441074	SCN3A	 NCBIGene:6328	atrial fibrillation	MONDO:0004981
Quinidine	 PUBCHEM.COMPOUND:441074	SCN5A	 NCBIGene:6331	atrial fibrillation	MONDO:0004981
Rivaroxaban	 PUBCHEM.COMPOUND:9875401	F10	 NCBIGene:2159	atrial fibrillation	MONDO:0004981
Sotalol	 PUBCHEM.COMPOUND:5253	ADRB1	 NCBIGene:153	atrial fibrillation	MONDO:0004981
Sotalol	 PUBCHEM.COMPOUND:5253	ADRB2	 NCBIGene:154	atrial fibrillation	MONDO:0004981
Sotalol	 PUBCHEM.COMPOUND:5253	KCNH2	 NCBIGene:3757	atrial fibrillation	MONDO:0004981
Verapamil	 PUBCHEM.COMPOUND:2520	CACNA1C	 NCBIGene:775	atrial fibrillation	MONDO:0004981
Verapamil	 PUBCHEM.COMPOUND:2520	CACNA1S	 NCBIGene:779	atrial fibrillation	MONDO:0004981
Vernakalant	 PUBCHEM.COMPOUND:9930049	KCNA5	 NCBIGene:3741	atrial fibrillation	MONDO:0004981
Aripiprazole	 PUBCHEM.COMPOUND:60795	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Aripiprazole	 PUBCHEM.COMPOUND:60795	HTR1A	 NCBIGene:3350	bipolar disorder	MONDO:0004985
Aripiprazole	 PUBCHEM.COMPOUND:60795	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Asenapine	 PUBCHEM.COMPOUND:9903970	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Asenapine	 PUBCHEM.COMPOUND:9903970	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN4A	 NCBIGene:6329	bipolar disorder	MONDO:0004985
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN5A	 NCBIGene:6331	bipolar disorder	MONDO:0004985
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN9A	 NCBIGene:6335	bipolar disorder	MONDO:0004985
CARIPRAZINE	 CHEMBL.COMPOUND:CHEMBL2028019	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
CARIPRAZINE	 CHEMBL.COMPOUND:CHEMBL2028019	HTR1A	 NCBIGene:3350	bipolar disorder	MONDO:0004985
CARIPRAZINE	 CHEMBL.COMPOUND:CHEMBL2028019	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Doxepin	 PUBCHEM.COMPOUND:3158	HRH1	 NCBIGene:3269	bipolar disorder	MONDO:0004985
Doxepin	 PUBCHEM.COMPOUND:3158	SLC6A2	 NCBIGene:6530	bipolar disorder	MONDO:0004985
Fluoxetine	 PUBCHEM.COMPOUND:3386	SLC6A4	 NCBIGene:6532	bipolar disorder	MONDO:0004985
Lithium carbonate	 PUBCHEM.COMPOUND:11125	GSK3A	 NCBIGene:2931	bipolar disorder	MONDO:0004985
Lithium carbonate	 PUBCHEM.COMPOUND:11125	GSK3B	 NCBIGene:2932	bipolar disorder	MONDO:0004985
Lithium carbonate	 PUBCHEM.COMPOUND:11125	IMPA1	 NCBIGene:3612	bipolar disorder	MONDO:0004985
Lithium citrate	 PUBCHEM.COMPOUND:13520	GSK3A	 NCBIGene:2931	bipolar disorder	MONDO:0004985
Lithium citrate	 PUBCHEM.COMPOUND:13520	GSK3B	 NCBIGene:2932	bipolar disorder	MONDO:0004985
Lithium citrate	 PUBCHEM.COMPOUND:13520	IMPA1	 NCBIGene:3612	bipolar disorder	MONDO:0004985
Loxapine	 PUBCHEM.COMPOUND:3964	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Loxapine	 PUBCHEM.COMPOUND:3964	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Lurasidone	 PUBCHEM.COMPOUND:213046	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Lurasidone	 PUBCHEM.COMPOUND:213046	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Olanzapine	 PUBCHEM.COMPOUND:135398745	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Olanzapine	 PUBCHEM.COMPOUND:135398745	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Olanzapine	 PUBCHEM.COMPOUND:135398745	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Olanzapine	 PUBCHEM.COMPOUND:135398745	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Quetiapine	 PUBCHEM.COMPOUND:5002	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Quetiapine	 PUBCHEM.COMPOUND:5002	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Quetiapine	 PUBCHEM.COMPOUND:5002	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Quetiapine	 PUBCHEM.COMPOUND:5002	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Risperidone	 PUBCHEM.COMPOUND:5073	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Risperidone	 PUBCHEM.COMPOUND:5073	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Ziprasidone	 PUBCHEM.COMPOUND:60854	DRD2	 NCBIGene:1813	bipolar disorder	MONDO:0004985
Ziprasidone	 PUBCHEM.COMPOUND:60854	HTR2A	 NCBIGene:3356	bipolar disorder	MONDO:0004985
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB	 NCBIGene:203068	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB1	 NCBIGene:81027	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB2A	 NCBIGene:7280	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB2B	 NCBIGene:347733	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB3	 NCBIGene:10381	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB4A	 NCBIGene:10382	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB4B	 NCBIGene:10383	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB6	 NCBIGene:84617	breast carcinoma	MONDO:0004989
Docetaxel	 PUBCHEM.COMPOUND:148124	TUBB8	 NCBIGene:347688	breast carcinoma	MONDO:0004989
Doxorubicin	 PUBCHEM.COMPOUND:31703	TOP2A	 NCBIGene:7153	breast carcinoma	MONDO:0004989
Everolimus	 PUBCHEM.COMPOUND:6442177	FKBP1A	 NCBIGene:2280	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB	 NCBIGene:203068	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB1	 NCBIGene:81027	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB2A	 NCBIGene:7280	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB2B	 NCBIGene:347733	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB3	 NCBIGene:10381	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB4A	 NCBIGene:10382	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB4B	 NCBIGene:10383	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB6	 NCBIGene:84617	breast carcinoma	MONDO:0004989
Ixabepilone	 PUBCHEM.COMPOUND:6445540	TUBB8	 NCBIGene:347688	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB	 NCBIGene:203068	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB1	 NCBIGene:81027	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB2A	 NCBIGene:7280	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB2B	 NCBIGene:347733	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB3	 NCBIGene:10381	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB4A	 NCBIGene:10382	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB4B	 NCBIGene:10383	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB6	 NCBIGene:84617	breast carcinoma	MONDO:0004989
Paclitaxel	 PUBCHEM.COMPOUND:36314	TUBB8	 NCBIGene:347688	breast carcinoma	MONDO:0004989
EVOLOCUMAB	 CHEMBL.COMPOUND:CHEMBL2364655	PCSK9	 NCBIGene:255738	cardiovascular disease	MONDO:0004995
Aclidinium bromide	 PUBCHEM.COMPOUND:11519741	CHRM3	 NCBIGene:1131	chronic obstructive pulmonary disease	MONDO:0005002
Arformoterol	 PUBCHEM.COMPOUND:3083544	ADRB2	 NCBIGene:154	chronic obstructive pulmonary disease	MONDO:0005002
Fluticasone furoate	 PUBCHEM.COMPOUND:9854489	NR3C1	 NCBIGene:2908	chronic obstructive pulmonary disease	MONDO:0005002
Glycopyrronium bromide	 PUBCHEM.COMPOUND:67204829	CHRM1	 NCBIGene:1128	chronic obstructive pulmonary disease	MONDO:0005002
Glycopyrronium bromide	 PUBCHEM.COMPOUND:67204829	CHRM2	 NCBIGene:1129	chronic obstructive pulmonary disease	MONDO:0005002
Glycopyrronium bromide	 PUBCHEM.COMPOUND:67204829	CHRM3	 NCBIGene:1131	chronic obstructive pulmonary disease	MONDO:0005002
Glycopyrronium bromide	 PUBCHEM.COMPOUND:67204829	CHRM4	 NCBIGene:1132	chronic obstructive pulmonary disease	MONDO:0005002
Glycopyrronium bromide	 PUBCHEM.COMPOUND:67204829	CHRM5	 NCBIGene:1133	chronic obstructive pulmonary disease	MONDO:0005002
Ipratropium	 PUBCHEM.COMPOUND:3746	CHRM3	 NCBIGene:1131	chronic obstructive pulmonary disease	MONDO:0005002
Olodaterol	 PUBCHEM.COMPOUND:11504295	ADRB2	 NCBIGene:154	chronic obstructive pulmonary disease	MONDO:0005002
Revefenacin	 PUBCHEM.COMPOUND:11753673	CHRM1	 NCBIGene:1128	chronic obstructive pulmonary disease	MONDO:0005002
Revefenacin	 PUBCHEM.COMPOUND:11753673	CHRM2	 NCBIGene:1129	chronic obstructive pulmonary disease	MONDO:0005002
Revefenacin	 PUBCHEM.COMPOUND:11753673	CHRM3	 NCBIGene:1131	chronic obstructive pulmonary disease	MONDO:0005002
Revefenacin	 PUBCHEM.COMPOUND:11753673	CHRM4	 NCBIGene:1132	chronic obstructive pulmonary disease	MONDO:0005002
Revefenacin	 PUBCHEM.COMPOUND:11753673	CHRM5	 NCBIGene:1133	chronic obstructive pulmonary disease	MONDO:0005002
Umeclidinium	 PUBCHEM.COMPOUND:11519070	CHRM3	 NCBIGene:1131	chronic obstructive pulmonary disease	MONDO:0005002
Vilanterol	 PUBCHEM.COMPOUND:10184665	ADRB2	 NCBIGene:154	chronic obstructive pulmonary disease	MONDO:0005002
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A1	 NCBIGene:476	congestive heart failure	MONDO:0005009
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A2	 NCBIGene:477	congestive heart failure	MONDO:0005009
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A3	 NCBIGene:478	congestive heart failure	MONDO:0005009
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1A4	 NCBIGene:480	congestive heart failure	MONDO:0005009
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1B1	 NCBIGene:481	congestive heart failure	MONDO:0005009
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1B2	 NCBIGene:482	congestive heart failure	MONDO:0005009
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	ATP1B3	 NCBIGene:483	congestive heart failure	MONDO:0005009
Acetyldigitoxin	 PUBCHEM.COMPOUND:5284512	FXYD2	 NCBIGene:486	congestive heart failure	MONDO:0005009
Enalapril	 PUBCHEM.COMPOUND:5388962	ACE	 NCBIGene:1636	congestive heart failure	MONDO:0005009
Enalaprilat	 PUBCHEM.COMPOUND:5462501	ACE	 NCBIGene:1636	congestive heart failure	MONDO:0005009
Levosimendan	 PUBCHEM.COMPOUND:3033825	TNNC1	 NCBIGene:7134	congestive heart failure	MONDO:0005009
Vericiguat	 PUBCHEM.COMPOUND:54674461	GUCY1B1	 NCBIGene:2983	congestive heart failure	MONDO:0005009
ADALIMUMAB	 CHEMBL.COMPOUND:CHEMBL1201580	TNF	 NCBIGene:7124	Crohn disease	MONDO:0005011
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Betamethasone acetate	 PUBCHEM.COMPOUND:443967	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Budesonide	 PUBCHEM.COMPOUND:5281004	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
CERTOLIZUMAB PEGOL	 CHEMBL.COMPOUND:CHEMBL1201831	TNF	 NCBIGene:7124	Crohn disease	MONDO:0005011
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Desonide	 PUBCHEM.COMPOUND:5311066	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Hydrocortisone acetate	 PUBCHEM.COMPOUND:5744	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
INFLIXIMAB	 CHEMBL.COMPOUND:CHEMBL1201581	TNF	 NCBIGene:7124	Crohn disease	MONDO:0005011
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
NATALIZUMAB	 CHEMBL.COMPOUND:CHEMBL1201607	ITGA4	 NCBIGene:3676	Crohn disease	MONDO:0005011
NATALIZUMAB	 CHEMBL.COMPOUND:CHEMBL1201607	ITGB1	 NCBIGene:3688	Crohn disease	MONDO:0005011
NATALIZUMAB	 CHEMBL.COMPOUND:CHEMBL1201607	ITGB7	 NCBIGene:3695	Crohn disease	MONDO:0005011
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	Crohn disease	MONDO:0005011
USTEKINUMAB	 CHEMBL.COMPOUND:CHEMBL1201835	IL12A	 NCBIGene:3592	Crohn disease	MONDO:0005011
USTEKINUMAB	 CHEMBL.COMPOUND:CHEMBL1201835	IL12B	 NCBIGene:3593	Crohn disease	MONDO:0005011
USTEKINUMAB	 CHEMBL.COMPOUND:CHEMBL1201835	IL23A	 NCBIGene:51561	Crohn disease	MONDO:0005011
VEDOLIZUMAB	 CHEMBL.COMPOUND:CHEMBL1743087	ITGA4	 NCBIGene:3676	Crohn disease	MONDO:0005011
VEDOLIZUMAB	 CHEMBL.COMPOUND:CHEMBL1743087	ITGB7	 NCBIGene:3695	Crohn disease	MONDO:0005011
INSULIN ASPART	 CHEMBL.COMPOUND:CHEMBL1201496	INSR	 NCBIGene:3643	diabetes mellitus	MONDO:0005015
INSULIN DEGLUDEC	 CHEMBL.COMPOUND:CHEMBL2107869	INSR	 NCBIGene:3643	diabetes mellitus	MONDO:0005015
INSULIN DETEMIR	 CHEMBL.COMPOUND:CHEMBL2104391	INSR	 NCBIGene:3643	diabetes mellitus	MONDO:0005015
INSULIN GLULISINE	 CHEMBL.COMPOUND:CHEMBL1201613	INSR	 NCBIGene:3643	diabetes mellitus	MONDO:0005015
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN4A	 NCBIGene:6329	epilepsy	MONDO:0005027
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN5A	 NCBIGene:6331	epilepsy	MONDO:0005027
Carbamazepine	 PUBCHEM.COMPOUND:2554	SCN9A	 NCBIGene:6335	epilepsy	MONDO:0005027
Diazepam	 PUBCHEM.COMPOUND:3016	GABRA1	 NCBIGene:2554	epilepsy	MONDO:0005027
Diazepam	 PUBCHEM.COMPOUND:3016	GABRA2	 NCBIGene:2555	epilepsy	MONDO:0005027
