_id	drug_pubchem_cid	disease_umls	drug_name	disease_name	status	date
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C4721610	olaparib	Ovarian Cancer	Designated/Approved	2013-10-16
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C1514428	olaparib	Primary Peritoneal Cancer	Designated/Approved	2018-05-15
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C1514428	olaparib	Primary Peritoneal Cancer	Designated/Approved	2018-05-15
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C0238122	olaparib	Fallopian Tube Cancer	Designated/Approved	2018-05-15
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C4721610	olaparib	Ovarian Cancer	Designated/Approved	2013-10-16
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C0238122	olaparib	Fallopian Tube Cancer	Designated/Approved	2018-05-15
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C4721610	olaparib	Ovarian Cancer	Designated/Approved	2013-10-16
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C0235974	olaparib	PANCREATIC CANCER	Designated/Approved	2018-10-11
FDLYAMZZIXQODN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:23725625	UMLS:C0238122	olaparib	Fallopian Tube Cancer	Designated/Approved	2018-05-15
FDMUNKXWYMSZIR-NQWKWHCYSA-N	PUBCHEM.COMPOUND:11531457	UMLS:C0024530	artemisone	Malaria	Designated	2017-07-19
FDRNWTJTHBSPMW-BBJOQENWSA-L	PUBCHEM.COMPOUND:9570985	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
FDRNWTJTHBSPMW-GNXCPKRQSA-L	PUBCHEM.COMPOUND:5362369	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
FDRNWTJTHBSPMW-JQVQFYFGSA-L	PUBCHEM.COMPOUND:59844	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
FDRNWTJTHBSPMW-PHCXSBOASA-L	PUBCHEM.COMPOUND:11957491	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
FDRNWTJTHBSPMW-UYIJMJIKSA-L	PUBCHEM.COMPOUND:12971800	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
FDRNWTJTHBSPMW-ZJTMPOFJSA-L	PUBCHEM.COMPOUND:9601224	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
FECGNJPYVFEKOD-VMPITWQZSA-N	PUBCHEM.COMPOUND:11609955	UMLS:C0019829	resminostat	hodgkin's lymphoma	Designated	2011-09-16
FECGNJPYVFEKOD-VMPITWQZSA-N	PUBCHEM.COMPOUND:11609955	UMLS:C2239176	resminostat	HEPATOCELLULAR CARCINOMA	Designated	2011-06-29
FEQOLYDPQKHFTD-UHFFFAOYSA-N	PUBCHEM.COMPOUND:46932299	UMLS:C3887898	tetrahydro-N,N-dimethyl-2,2-diphenyl-3-furanmethanamine hydrochloride	Infantile spasms	Designated	2016-06-20
FFBDFADSZUINTG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:1329	UMLS:C0010674	8 Cyclopentyl 1,3-dipropylxanthine	Cystic Fibrosis	Designated/Withdrawn	1997-03-24
FGXWKSZFVQUSTL-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3151	UMLS:C0271586	domperidone	Hypoprolactinemia	Designated	2011-09-02
FHEAIOHRHQGZPC-KIWGSFCNSA-N	PUBCHEM.COMPOUND:3081884	UMLS:C0026769	glatiramer acetate	Multiple Sclerosis	Designated/Approved	1987-11-09
FHEAIOHRHQGZPC-KIWGSFCNSA-N	PUBCHEM.COMPOUND:3081884	UMLS:C0002736	glatiramer acetate	Amyotrophic Lateral Sclerosis	Designated	2007-11-14
FIAFUQMPZJWCLV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5361	UMLS:C0376358	Suramin	Prostate Cancer	Designated	1997-05-06
FIAFUQMPZJWCLV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5361	UMLS:C0041228	suramin	African Trypanosomiasis	Designated	2021-01-25
FIBJDTSHOUXTKV-BRHMIFOHSA-N	PUBCHEM.COMPOUND:118856773	UMLS:C0040034	Lepirudin	Thrombocytopenia	Designated/Approved	1997-02-13
FIBJDTSHOUXTKV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:139600825	UMLS:C0040034	Lepirudin	Thrombocytopenia	Designated/Approved	1997-02-13
FIDMEHCRMLKKPZ-YSMBQZINSA-N	PUBCHEM.COMPOUND:10186184	UMLS:C0206754	fosbretabulin tromethamine	Neuroendocrine Tumors	Designated	2015-12-29
FIDMEHCRMLKKPZ-YSMBQZINSA-N	PUBCHEM.COMPOUND:10186184	UMLS:C0017638	fosbretabulin tromethamine	Glioma	Designated	2016-06-08
FIGNGSHKNAHTSH-JJMFXPFOSA-N	PUBCHEM.COMPOUND:9874592	UMLS:C0555198	Berubicin	Malignant Glioma	Designated	2020-06-09
FIHJKUPKCHIPAT-AHIGJZGOSA-N	PUBCHEM.COMPOUND:6917864	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-AHIGJZGOSA-N	PUBCHEM.COMPOUND:6917864	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-AHIGJZGOSA-N	PUBCHEM.COMPOUND:6917864	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-AHIGJZGOSA-N	PUBCHEM.COMPOUND:6917864	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-AXFKQHSWSA-N	PUBCHEM.COMPOUND:9821433	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-AXFKQHSWSA-N	PUBCHEM.COMPOUND:9821433	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-AXFKQHSWSA-N	PUBCHEM.COMPOUND:9821433	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-AXFKQHSWSA-N	PUBCHEM.COMPOUND:9821433	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-DRVUCALVSA-N	PUBCHEM.COMPOUND:126963478	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-DRVUCALVSA-N	PUBCHEM.COMPOUND:126963478	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-DRVUCALVSA-N	PUBCHEM.COMPOUND:126963478	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-DRVUCALVSA-N	PUBCHEM.COMPOUND:126963478	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-HXMLZIBGSA-N	PUBCHEM.COMPOUND:156252	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-HXMLZIBGSA-N	PUBCHEM.COMPOUND:156252	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-HXMLZIBGSA-N	PUBCHEM.COMPOUND:156252	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-HXMLZIBGSA-N	PUBCHEM.COMPOUND:156252	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-JQXDXKTESA-N	PUBCHEM.COMPOUND:5464098	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-JQXDXKTESA-N	PUBCHEM.COMPOUND:5464098	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-JQXDXKTESA-N	PUBCHEM.COMPOUND:5464098	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-JQXDXKTESA-N	PUBCHEM.COMPOUND:5464098	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-MFMTXCBGSA-N	PUBCHEM.COMPOUND:146160078	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-MFMTXCBGSA-N	PUBCHEM.COMPOUND:146160078	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-MFMTXCBGSA-N	PUBCHEM.COMPOUND:146160078	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-MFMTXCBGSA-N	PUBCHEM.COMPOUND:146160078	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-NKHDUEHSSA-N	PUBCHEM.COMPOUND:65664	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-NKHDUEHSSA-N	PUBCHEM.COMPOUND:65664	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-NKHDUEHSSA-N	PUBCHEM.COMPOUND:65664	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-NKHDUEHSSA-N	PUBCHEM.COMPOUND:65664	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-OQYNCAMDSA-N	PUBCHEM.COMPOUND:53486426	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-OQYNCAMDSA-N	PUBCHEM.COMPOUND:53486426	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-OQYNCAMDSA-N	PUBCHEM.COMPOUND:53486426	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-OQYNCAMDSA-N	PUBCHEM.COMPOUND:53486426	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-PNDUOAGUSA-N	PUBCHEM.COMPOUND:129009911	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-PNDUOAGUSA-N	PUBCHEM.COMPOUND:129009911	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-PNDUOAGUSA-N	PUBCHEM.COMPOUND:129009911	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-PNDUOAGUSA-N	PUBCHEM.COMPOUND:129009911	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-RLQWWVEOSA-N	PUBCHEM.COMPOUND:16394563	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-RLQWWVEOSA-N	PUBCHEM.COMPOUND:16394563	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-RLQWWVEOSA-N	PUBCHEM.COMPOUND:16394563	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-RLQWWVEOSA-N	PUBCHEM.COMPOUND:16394563	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-RUYKMDFCSA-N	PUBCHEM.COMPOUND:49769200	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-RUYKMDFCSA-N	PUBCHEM.COMPOUND:49769200	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-RUYKMDFCSA-N	PUBCHEM.COMPOUND:49769200	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-RUYKMDFCSA-N	PUBCHEM.COMPOUND:49769200	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-RVBFJZMGSA-N	PUBCHEM.COMPOUND:129317578	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-RVBFJZMGSA-N	PUBCHEM.COMPOUND:129317578	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-RVBFJZMGSA-N	PUBCHEM.COMPOUND:129317578	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-RVBFJZMGSA-N	PUBCHEM.COMPOUND:129317578	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-UHFFFAOYSA-N	PUBCHEM.COMPOUND:105031	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-UHFFFAOYSA-N	PUBCHEM.COMPOUND:105031	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-UHFFFAOYSA-N	PUBCHEM.COMPOUND:105031	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-UHFFFAOYSA-N	PUBCHEM.COMPOUND:105031	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-WNZKYHKJSA-N	PUBCHEM.COMPOUND:60196289	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIHJKUPKCHIPAT-WNZKYHKJSA-N	PUBCHEM.COMPOUND:60196289	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-WNZKYHKJSA-N	PUBCHEM.COMPOUND:60196289	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-WNZKYHKJSA-N	PUBCHEM.COMPOUND:60196289	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-XIIQFBLFSA-N	PUBCHEM.COMPOUND:91746179	UMLS:C0024530	artesunate	Malaria	Designated/Approved	2006-03-28
FIHJKUPKCHIPAT-XIIQFBLFSA-N	PUBCHEM.COMPOUND:91746179	UMLS:C0024530	artesunate	Malaria	Designated	2019-07-22
FIHJKUPKCHIPAT-XIIQFBLFSA-N	PUBCHEM.COMPOUND:91746179	UMLS:C0024530	Artesunate	Malaria	Designated	1999-07-19
FIHJKUPKCHIPAT-XIIQFBLFSA-N	PUBCHEM.COMPOUND:91746179	UMLS:C0024530	Artesunate	Malaria	Designated	2017-09-05
FIITXXIVUIXYMI-RQJHMYQMSA-N	PUBCHEM.COMPOUND:164486	UMLS:C0235974	doranidazole	PANCREATIC CANCER	Designated	2018-11-30
FJCDSQATIJKQKA-UHFFFAOYSA-N	PUBCHEM.COMPOUND:54766013	UMLS:C0024623	Vactosertib	Gastric Cancer	Designated	2020-09-28
FJCDSQATIJKQKA-UHFFFAOYSA-N	PUBCHEM.COMPOUND:54766013	UMLS:C2239176	N-((4-([1,2,4]triazolo[1,5-a]pyridin-6-yl)-5-(6-methylpyridin-2-yl)-1H-imidazol-2-yl)methyl)-2-fluoroaniline	HEPATOCELLULAR CARCINOMA	Designated	2017-06-14
FJLBFSROUSIWMA-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4174	UMLS:C0039082	metyrapone	Syndrome	Designated	2012-09-25
FJLUJBDSFBGOPL-YOKUEUOXSA-N	PUBCHEM.COMPOUND:44566638	UMLS:C2239176	uttroside B	HEPATOCELLULAR CARCINOMA	Designated	2021-01-19
FJZZPCZKBUKGGU-AUSIDOKSSA-N	PUBCHEM.COMPOUND:23652731	UMLS:C0017205	eliglustat	Gaucher Disease	Designated/Approved	2008-09-17
FKCMADOPPWWGNZ-YUMQZZPRSA-N	PUBCHEM.COMPOUND:6918572	UMLS:C0025202	Talabostat	melanoma	Designated	2017-03-20
FKCMADOPPWWGNZ-YUMQZZPRSA-N	PUBCHEM.COMPOUND:6918572	UMLS:C0235974	Talabostat	PANCREATIC CANCER	Designated	2017-03-16
FKCMADOPPWWGNZ-YUMQZZPRSA-N	PUBCHEM.COMPOUND:6918572	UMLS:C1261473	Talabostat	Soft tissue sarcoma	Designated	2021-01-26
FKCMADOPPWWGNZ-YUMQZZPRSA-N	PUBCHEM.COMPOUND:6918572	UMLS:C0023467	Talabostat	Acute myelogenous leukemia	Designated	2019-08-21
FLFGNMFWNBOBGE-FNNZEKJRSA-N	PUBCHEM.COMPOUND:6438895	UMLS:C0023467	elacytarabine	Acute myeloid leukemia	Designated	2008-06-18
FMGSKLZLMKYGDP-USOAJAOKSA-N	PUBCHEM.COMPOUND:5881	UMLS:C0001623	Dehydroepiandrosterone (DHEA)	Adrenal Insufficiency	Designated	2003-08-19
FMGSKLZLMKYGDP-USOAJAOKSA-N	PUBCHEM.COMPOUND:5881	UMLS:C0014060	Dehydroepiandrosterone	SLE	Designated/Withdrawn	1994-07-13
FMGSKLZLMKYGDP-USOAJAOKSA-N	PUBCHEM.COMPOUND:5881	UMLS:C0024141	Dehydroepiandrosterone	SYSTEMIC LUPUS ERYTHEMATOSUS	Designated/Withdrawn	1994-07-13
FMMOOAYVCKXGMF-XMCVDNGOSA-N	PUBCHEM.COMPOUND:124037379	UMLS:C0016719	9-cis, 12-cis-11,11-d2-linoleic acid ethyl ester	Friedreich's Ataxia	Designated	2016-05-23
FNHKPVJBJVTLMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:11167602	UMLS:C2239176	regorafenib	HEPATOCELLULAR CARCINOMA	Designated/Approved	2015-06-04
FNHKPVJBJVTLMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:11167602	UMLS:C0238198	regorafenib	Gastrointestinal Stromal Tumors	Designated/Approved	2011-01-12
FNHKPVJBJVTLMP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:11167602	UMLS:C0017636	Regorafenib	Glioblastoma multiforme	Designated	2019-07-01
FNKQXYHWGSIFBK-RPDRRWSUSA-N	PUBCHEM.COMPOUND:135398654	UMLS:C0751435	sapropterin	Hyperphenylalaninemia	Designated/Approved	2004-01-29
FNVKWTCPMNNIND-WDTSGDEMSA-N	PUBCHEM.COMPOUND:71587496	UMLS:C2239176	L-tyrosine-L-serine-L-leucine	HEPATOCELLULAR CARCINOMA	Designated	2004-09-10
FOHHNHSLJDZUGQ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:37393	UMLS:C2930826	Halofantrine	Acute malaria	Designated/Approved	1991-11-04
FPOHNWQLNRZRFC-ZHACJKMWSA-N	PUBCHEM.COMPOUND:6918837	UMLS:C0019829	panobinostat	hodgkin's lymphoma	Designated/Withdrawn	2009-09-18
FPOHNWQLNRZRFC-ZHACJKMWSA-N	PUBCHEM.COMPOUND:6918837	UMLS:C0079773	Panobinostat	cutaneous T-cell lymphoma	Designated/Withdrawn	2007-09-26
FPOHNWQLNRZRFC-ZHACJKMWSA-N	PUBCHEM.COMPOUND:6918837	UMLS:C0026764	panobinostat	Multiple Myeloma	Designated/Approved	2012-08-20
FPVKHBSQESCIEP-JQCXWYLXSA-N	PUBCHEM.COMPOUND:439693	UMLS:C0079774	Pentostatin	Peripheral T-Cell Lymphomas	Designated	1999-11-24
FPVKHBSQESCIEP-JQCXWYLXSA-N	PUBCHEM.COMPOUND:439693	UMLS:C0079773	Pentostatin	cutaneous T-cell lymphoma	Designated	1998-03-27
FPVKHBSQESCIEP-JQCXWYLXSA-N	PUBCHEM.COMPOUND:439693	UMLS:C0023434	Pentostatin	Chronic Lymphocytic Leukemia	Designated	1991-01-29
FSBTYDWUUWLHBD-UDXTWCDOSA-N	PUBCHEM.COMPOUND:25079425	UMLS:C0342543	Nafarelin acetate	Central Precocious Puberty	Designated/Approved	1988-07-20
FSBTYDWUUWLHBD-UHFFFAOYSA-N	PUBCHEM.COMPOUND:25084011	UMLS:C0342543	Nafarelin acetate	Central Precocious Puberty	Designated/Approved	1988-07-20
FSVJFNAIGNNGKK-KRWDZBQOSA-N	PUBCHEM.COMPOUND:445900	UMLS:C0036323	(R)-praziquantel	Schistosomiasis	Designated	2017-06-27
FSVJFNAIGNNGKK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4891	UMLS:C0338437	Praziquantel	Neurocysticercosis	Designated/Withdrawn	1988-04-18
FSWNJZRQQVVVJT-UHFFFAOYSA-L	PUBCHEM.COMPOUND:18442052	UMLS:C0002736	bis-choline tetrathiomolybdate	Amyotrophic Lateral Sclerosis	Designated	2017-06-05
FSWNJZRQQVVVJT-UHFFFAOYSA-L	PUBCHEM.COMPOUND:18442052	UMLS:C0008312	bis-choline tetrathiomolybdate	Primary Biliary Cholangitis	Designated	2020-04-06
FSYKKLYZXJSNPZ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:1088	UMLS:C0028768	sarcosine	Obsessive compulsive disorder	Designated	2011-10-12
FTALBRSUTCGOEG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5070	UMLS:C0020179	Riluzole	Huntington's Disease	Designated	1996-10-15
FTALBRSUTCGOEG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5070	UMLS:C0002736	Riluzole	Amyotrophic Lateral Sclerosis	Designated/Approved	1993-03-16
FUZYTVDVLBBXDL-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5113032	UMLS:C0020179	selisistat	Huntington's Disease	Designated	2009-12-07
FVJCUZCRPIMVLB-UHFFFAOYSA-N	PUBCHEM.COMPOUND:11528958	UMLS:C0393571	verdiperstat	Multiple System Atrophy	Designated	2019-02-15
FVVDKUPCWXUVNP-UHFFFAOYSA-M	PUBCHEM.COMPOUND:2724368	UMLS:C0010346	Aminosalicylate sodium	Crohn's Disease	Designated/Withdrawn	1993-04-06
FVVDKUPCWXUVNP-UHFFFAOYSA-N	PUBCHEM.COMPOUND:16051922	UMLS:C0010346	Aminosalicylate sodium	Crohn's Disease	Designated/Withdrawn	1993-04-06
FVWAMONNJGNNHY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:44472513	UMLS:C0038868	5-(3-ethyl-1,2,4-oxadiazol-5-yl)-1,4,5,6-tetrahydropyrimidine hydrochloride	Progressive supranuclear palsy	Designated	2011-04-18
FWCVZAQENIZVMY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:71602803	UMLS:C0002895	Voxelotor	Sickle Cell Disease	Designated/Approved	2015-12-29
FWCVZAQENIZVMY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:71602803	UMLS:C0085298	Voxelotor	SCD	Designated/Approved	2015-12-29
FWFGIHPGRQZWIW-SQNIBIBYSA-N	PUBCHEM.COMPOUND:15547703	UMLS:C0023467	Tosedostat	Acute myeloid leukemia	Designated/Withdrawn	2008-12-10
FWLMVFUGMHIOAA-UHFFFAOYSA-N	PUBCHEM.COMPOUND:25117126	UMLS:C4721610	defactinib	Ovarian Cancer	Designated	2015-02-12
FWYSMLBETOMXAG-QHCPKHFHSA-N	PUBCHEM.COMPOUND:45138674	UMLS:C0877635	letermovir	Cytomegalovirus viremia	Designated/Approved	2011-12-12
FWYSMLBETOMXAG-QHCPKHFHSA-N	PUBCHEM.COMPOUND:45138674	UMLS:C0205725	letermovir	Human cytomegalovirus	Designated/Approved	2011-12-12
FXKSEJFHKVNEFI-GCZBSULCSA-N	PUBCHEM.COMPOUND:38351	UMLS:C0010674	amikacin sulfate	Cystic Fibrosis	Designated	2015-01-05
FXKSEJFHKVNEFI-GCZBSULCSA-N	PUBCHEM.COMPOUND:38351	UMLS:C0033809	amikacin sulfate	Pseudomonas aeruginosa	Designated	2015-01-05
FXKSEJFHKVNEFI-GCZBSULCSA-N	PUBCHEM.COMPOUND:38351	UMLS:C3714514	amikacin sulfate	Infections	Designated	2015-01-05
FYJROXRIVQPKRY-UHFFFAOYSA-N	PUBCHEM.COMPOUND:45139106	UMLS:C0024623	apatinib mesylate	Gastric Cancer	Designated	2017-06-15
FZVMMANVVHMVBM-OIXLVLAFSA-N	PUBCHEM.COMPOUND:70693548	UMLS:C0520799	rusalatide acetate	Acute Radiation Syndrome	Designated	2017-09-07
GAJWNIKZLYZYSY-OKUPSQOASA-N	PUBCHEM.COMPOUND:11527330	UMLS:C0024301	apilimod dimesylate	follicular lymphoma	Designated	2019-07-01
GAKUNXBDVGLOFS-DUZKARGPSA-N	PUBCHEM.COMPOUND:9960925	UMLS:C0520799	mosedipimod	Acute Radiation Syndrome	Designated	2017-12-19
GAKUNXBDVGLOFS-INJBRAEYSA-N	PUBCHEM.COMPOUND:87183232	UMLS:C0520799	mosedipimod	Acute Radiation Syndrome	Designated	2017-12-19
GAKUNXBDVGLOFS-UHFFFAOYSA-N	PUBCHEM.COMPOUND:53827958	UMLS:C0520799	mosedipimod	Acute Radiation Syndrome	Designated	2017-12-19
GAKUNXBDVGLOFS-WCCXBCNRSA-N	PUBCHEM.COMPOUND:87183063	UMLS:C0520799	mosedipimod	Acute Radiation Syndrome	Designated	2017-12-19
GAMYYCRTACQSBR-UHFFFAOYSA-N	PUBCHEM.COMPOUND:67504	UMLS:C0002736	Imidazopyridine	Amyotrophic Lateral Sclerosis	Designated	2019-07-22
GAQMWPRWVIGRRV-IVDGIBIRSA-N	PUBCHEM.COMPOUND:70683024	UMLS:C0854467	Pegfilgrastim	Myelosuppression	Designated/Approved	2013-11-20
GBLBJPZSROAGMF-SIYOEGHHSA-N	PUBCHEM.COMPOUND:129073603	UMLS:C0238462	pralsetinib	Thyroid cancer	Designated/Approved	2020-05-26
GBLBJPZSROAGMF-SIYOEGHHSA-N	PUBCHEM.COMPOUND:129073603	UMLS:C0238463	pralsetinib	medullary	Designated/Approved	2020-05-26
GBLBJPZSROAGMF-SIYOEGHHSA-N	PUBCHEM.COMPOUND:129073603	UMLS:C0694890	pralsetinib	rearranged during transfection	Designated/Approved	2018-04-11
GBLBJPZSROAGMF-SIYOEGHHSA-N	PUBCHEM.COMPOUND:129073603	UMLS:C1337013	pralsetinib	papillary thyroid cancer	Designated/Approved	2020-05-26
GBLBJPZSROAGMF-SIYOEGHHSA-N	PUBCHEM.COMPOUND:129073603	UMLS:C3539721	pralsetinib	Non-Small Cell Lung Cancer	Designated/Approved	2018-04-11
GBLBJPZSROAGMF-SIYOEGHHSA-N	PUBCHEM.COMPOUND:129073603	UMLS:C0238461	pralsetinib	anaplastic thyroid cancer	Designated/Approved	2020-05-26
GCQYYIHYQMVWLT-HQNLTJAPSA-N	PUBCHEM.COMPOUND:5282192	UMLS:C0019360	Sorivudine	Zoster	Designated/Withdrawn	1995-11-09
GCQYYIHYQMVWLT-HQNLTJAPSA-N	PUBCHEM.COMPOUND:5282192	UMLS:C4553551	Sorivudine	Shingles	Designated/Withdrawn	1995-11-09
GDLBFKVLRPITMI-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3019	UMLS:C0032897	diazoxide	Prader Willi syndrome	Designated	2012-12-03
GDLPAGOVHZLZEK-JBUFHSOLSA-L	PUBCHEM.COMPOUND:158780	UMLS:C4721610	oglufanide disodium	Ovarian Cancer	Designated	2001-09-24
GECHUMIMRBOMGK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:5336	UMLS:C0011608	Sulfapyridine	Dermatitis Herpetiformis	Designated	1990-09-10
GEJDGVNQKABXKG-CFKGEZKQSA-N	PUBCHEM.COMPOUND:24795069	UMLS:C0040517	valbenazine	Tourette Syndrome	Designated	2017-10-19
